fold_id,cv_tag,html_id,sent_id,text,tag
0,cv076,24945,37,watching the exchanges between frank and john will give you a pretty good idea of how to answer that question .,pos
0,cv076,24945,38,"the credibility of the human relationship is absolutely crucial to the rest of the film ; if we don't believe in the characters , we don't care about the outcome of the thriller plot .",pos
0,cv076,24945,39,"here , we do care , because we like the lead actors .",pos
0,cv076,24945,40,i also liked some of the supporting cast members .,pos
0,cv076,24945,41,"elizabeth mitchell gets stuck with two thankless roles , playing julia the doting wife * and * mother , but still performs admirably .",pos
0,cv076,24945,42,"andre braugher , late of the television show "" homicide : life on the street , "" gives a nice supporting turn as frank's best friend and future colleague of john .",pos
0,cv076,24945,43,he has a lovely scene in a diner in which he tries to explain the situation to julia while frank's world series predictions come true before his very eyes .,pos
0,cv076,24945,44,"braugher strikes the perfect facial expression here , simultaneously dismayed and amused .",pos
0,cv076,24945,45,"perhaps the only thing i didn't like about "" frequency "" is the overly sentimental coda , during which the camera's focus goes a little too soft and the baseball theme gets carried overboard .",pos
0,cv076,24945,46,but that's only because the film had already earned a poignancy without resorting to cheap tactics .,pos
0,cv076,24945,47,"i freely acknowledge that "" frequency "" may best work as a "" guy "" movie , since it focuses on the very male-oriented idea of father-son relationships ( echoes of "" field of dreams "" can be easily heard ) , but the underlying concept is universally applicable .",pos
0,cv076,24945,48,who wouldn't want to speak with a long-dead parent ?,pos
0,cv076,24945,49,or see how their children turn out ?,pos
0,cv076,24945,50,""" tell me about your life , son "" -- excuse me while i mist up .",pos
0,cv076,24945,51,and don't call me a sissy .,pos
0,cv077,22138,0,blade is the movie that shows that wesley snipes really can live up to his potential as one of hollywood's premier leading men .,pos
0,cv077,22138,1,blade is based on the comic book character of the same name and has that comic book kind of feel to it .,pos
0,cv077,22138,2,it is a very stylish movie and for the most part that style works very well .,pos
0,cv077,22138,3,"although , at a few points i thought i was watching a music video as opposed to a movie .",pos
0,cv077,22138,4,"the ideas behind blade are good , as is the basic plot of the story .",pos
0,cv077,22138,5,"but at times , things seem to get a bit muddled , and the writers appear to want to do too many things at once .",pos
0,cv077,22138,6,"that really doesn't take away from the story too much , but it does hurt it a little bit .",pos
0,cv077,22138,7,"blade ( snipes ) is half man , half vampire .",pos
0,cv077,22138,8,his mother was bitten by a vampire when she was pregnant with him and as a result he has many of the classic traits of a vampire .,pos
0,cv077,22138,9,including a thirst for human blood that must be kept under control by a special serum which quenches his blood lust .,pos
0,cv077,22138,10,blade has spent his life hunting down and killing vampires as a sort of revenge for the fact that one of their kind killed his mother .,pos
0,cv077,22138,11,"but this isn't as easy as it seems , because the vampires in blade's world are more sophisticated than the ones that you find in most films .",pos
0,cv077,22138,12,"the government and other authorities know of the existence of vampires , but they let them feast of the population at large because they are taking bribes from the vampires .",pos
0,cv077,22138,13,where do vampires get money ?,pos
0,cv077,22138,14,"well , in blade , they run multinational companies in order to finance their vampire organizations .",pos
0,cv077,22138,15,"i personally thought that this whole secret corporate world run by vampires to be a very clever idea , and a great addition to the movie .",pos
0,cv077,22138,16,blade runs up against the evil deacon frost ( stephen dorff ) a maverick in the vampire community .,pos
0,cv077,22138,17,"he isn't content to live among humans , and is convinced that the vampire race is the superior one and he means to insure its superiority .",pos
0,cv077,22138,18,he has managed to translate the ancient vampire scrolls that tell of the method of making him an all-powerful vampire -- rendering him virtually unstoppable .,pos
0,cv077,22138,19,it's up to blade to see that this doesn't transpire .,pos
0,cv077,22138,20,"admittedly , blade is style over substance through and through .",pos
0,cv077,22138,21,"the story is a relatively forgettable one , but it is fun none the less .",pos
0,cv077,22138,22,the acting in blade is just about what you would expect from a movie of this type .,pos
0,cv077,22138,23,"this isn't a film that is going to win accolades for its performances , and the actors know this .",pos
0,cv077,22138,24,the movie is played for fun and nobody seems to think otherwise .,pos
0,cv077,22138,25,"it's a popcorn movie , and no one involved has any illusions otherwise .",pos
0,cv077,22138,26,blade's production values are as slick as any that you will find in your typical summer blockbuster .,pos
0,cv077,22138,27,the combat sequences between blade and his vampire targets are incredibly well done .,pos
0,cv077,22138,28,"although , the mtv-style cuts did get on my nerves after a while during long sequences .",pos
0,cv077,22138,29,blade is a fun movie with an interesting take on the vampire genre .,pos
0,cv077,22138,30,this is not the movie for those of you who like your vampires in tuxedos and living in coffins in the basement of some gothic castle .,pos
0,cv077,22138,31,what blade excels at is bringing the classic lore of the vampire into the next century with a fresh outlook on life .,pos
0,cv077,22138,32,very cool .,pos
0,cv078,14730,0,"the truman show ( paramount pictures ) running time : 1 hour 42 minutes starring jim carrey and ed harris directed by peter weir after a long wait , jim carrey's dramatic debut finally makes it to the big screen .",pos
0,cv078,14730,1,"in case you've been asleep for the last few months , the plot centres on truman burbank ( carrey ) who leads an seemingly idyllic life in the beautiful town of seahaven .",pos
0,cv078,14730,2,"his life seems so perfect , however , because it's controlled by christoff ( harris ) creator of the truman show , the program burbank is unwittingly the hero of .",pos
0,cv078,14730,3,"that's right , burbank's life is being broadcast live to the american public , and seahaven and all it's inhabitants are inclosed in a massive sound stage .",pos
0,cv078,14730,4,the film takes the jerry springer format one step too far . . .,pos
0,cv078,14730,5,"with an idea so different , it would be easy for the director and screenwriter to dumb it down and appeal to the lowest common denominator .",pos
0,cv078,14730,6,"luckily , the film remains sensible enough to appeal to all ages , yet never seems to be a dumb carrey movie .",pos
0,cv078,14730,7,"talking of carrey , he's perfect in this movie , enjoying the best role in his career .",pos
